Source: Wittgenstein Centre for Demography and Global Human Capital (2018). Wittgenstein Centre Data Explorer Version 2.0
Available at: www.wittgensteincentre.org/dataexplorer 

""
"Age-Specific Survival Ratio by Education"
"Survivorship of population in a particular education group and by five-year age group. Available by level of educational attainment, in all scenarios, and at all geographical scales. It is expressed as a percentage."
"Multiple Scenarios"
" "
"Scenario","Area","Period","Age","Sex","Education","Ratio"
"SSP3","Zambia","2025-2030","50--54","Female","Incomplete Primary",94
"SSP3","Zambia","2030-2035","50--54","Female","Incomplete Primary",93.9
"SSP3","Zambia","2035-2040","50--54","Female","Incomplete Primary",93.9
"SSP3","Zambia","2040-2045","50--54","Female","Incomplete Primary",93.8
"SSP3","Zambia","2045-2050","50--54","Female","Incomplete Primary",93.8
"SSP3","Zambia","2050-2055","50--54","Female","Incomplete Primary",93.8
"SSP3","Zambia","2055-2060","50--54","Female","Incomplete Primary",93.7
"SSP3","Zambia","2060-2065","50--54","Female","Incomplete Primary",94.5
"SSP3","Zambia","2065-2070","50--54","Female","Incomplete Primary",94.4
"SSP3","Zambia","2070-2075","50--54","Female","Incomplete Primary",94.4
"SSP3","Zambia","2015-2020","55--59","Female","Incomplete Primary",92.9
"SSP3","Zambia","2020-2025","55--59","Female","Incomplete Primary",92.3
"SSP3","Zambia","2025-2030","55--59","Female","Incomplete Primary",92.2
"SSP3","Zambia","2030-2035","55--59","Female","Incomplete Primary",92.2
"SSP3","Zambia","2035-2040","55--59","Female","Incomplete Primary",92.1
"SSP3","Zambia","2040-2045","55--59","Female","Incomplete Primary",92.1
"SSP3","Zambia","2045-2050","55--59","Female","Incomplete Primary",92
"SSP3","Zambia","2050-2055","55--59","Female","Incomplete Primary",92
"SSP3","Zambia","2055-2060","55--59","Female","Incomplete Primary",92
"SSP3","Zambia","2060-2065","55--59","Female","Incomplete Primary",92.8
"SSP3","Zambia","2065-2070","55--59","Female","Incomplete Primary",92.8
"SSP3","Zambia","2070-2075","55--59","Female","Incomplete Primary",92.8
"SSP3","Zambia","2015-2020","60--64","Female","Incomplete Primary",89.6
"SSP3","Zambia","2020-2025","60--64","Female","Incomplete Primary",88.9
"SSP3","Zambia","2025-2030","60--64","Female","Incomplete Primary",88.8
"SSP3","Zambia","2030-2035","60--64","Female","Incomplete Primary",88.8
"SSP3","Zambia","2035-2040","60--64","Female","Incomplete Primary",88.7
"SSP3","Zambia","2040-2045","60--64","Female","Incomplete Primary",88.6
"SSP3","Zambia","2045-2050","60--64","Female","Incomplete Primary",88.6
"SSP3","Zambia","2050-2055","60--64","Female","Incomplete Primary",88.5
"SSP3","Zambia","2055-2060","60--64","Female","Incomplete Primary",88.5
"SSP3","Zambia","2060-2065","60--64","Female","Incomplete Primary",89.6
"SSP3","Zambia","2065-2070","60--64","Female","Incomplete Primary",89.5
"SSP3","Zambia","2070-2075","60--64","Female","Incomplete Primary",89.5
"SSP3","Zambia","2015-2020","65--69","Female","Incomplete Primary",84.2
"SSP3","Zambia","2020-2025","65--69","Female","Incomplete Primary",83.4
"SSP3","Zambia","2025-2030","65--69","Female","Incomplete Primary",83.2
"SSP3","Zambia","2030-2035","65--69","Female","Incomplete Primary",83.1
"SSP3","Zambia","2035-2040","65--69","Female","Incomplete Primary",83
"SSP3","Zambia","2040-2045","65--69","Female","Incomplete Primary",83
"SSP3","Zambia","2045-2050","65--69","Female","Incomplete Primary",82.9
"SSP3","Zambia","2050-2055","65--69","Female","Incomplete Primary",82.8
"SSP3","Zambia","2055-2060","65--69","Female","Incomplete Primary",82.8
"SSP3","Zambia","2060-2065","65--69","Female","Incomplete Primary",84
"SSP3","Zambia","2065-2070","65--69","Female","Incomplete Primary",84
"SSP3","Zambia","2070-2075","65--69","Female","Incomplete Primary",83.9
"SSP3","Zambia","2015-2020","70--74","Female","Incomplete Primary",75.9
"SSP3","Zambia","2020-2025","70--74","Female","Incomplete Primary",74.9
"SSP3","Zambia","2025-2030","70--74","Female","Incomplete Primary",74.8
"SSP3","Zambia","2030-2035","70--74","Female","Incomplete Primary",74.6
"SSP3","Zambia","2035-2040","70--74","Female","Incomplete Primary",74.5
"SSP3","Zambia","2040-2045","70--74","Female","Incomplete Primary",74.5
"SSP3","Zambia","2045-2050","70--74","Female","Incomplete Primary",74.4
"SSP3","Zambia","2050-2055","70--74","Female","Incomplete Primary",74.3
"SSP3","Zambia","2055-2060","70--74","Female","Incomplete Primary",74.3
"SSP3","Zambia","2060-2065","70--74","Female","Incomplete Primary",75.7
"SSP3","Zambia","2065-2070","70--74","Female","Incomplete Primary",75.5
"SSP3","Zambia","2070-2075","70--74","Female","Incomplete Primary",75.4
"SSP3","Zambia","2015-2020","75--79","Female","Incomplete Primary",63.7
"SSP3","Zambia","2020-2025","75--79","Female","Incomplete Primary",62.8
"SSP3","Zambia","2025-2030","75--79","Female","Incomplete Primary",62.7
"SSP3","Zambia","2030-2035","75--79","Female","Incomplete Primary",62.6
"SSP3","Zambia","2035-2040","75--79","Female","Incomplete Primary",62.5
"SSP3","Zambia","2040-2045","75--79","Female","Incomplete Primary",62.4
"SSP3","Zambia","2045-2050","75--79","Female","Incomplete Primary",62.4
"SSP3","Zambia","2050-2055","75--79","Female","Incomplete Primary",62.3
"SSP3","Zambia","2055-2060","75--79","Female","Incomplete Primary",62.3
"SSP3","Zambia","2060-2065","75--79","Female","Incomplete Primary",63.5
"SSP3","Zambia","2065-2070","75--79","Female","Incomplete Primary",63.3
"SSP3","Zambia","2070-2075","75--79","Female","Incomplete Primary",63.1
"SSP3","Zambia","2015-2020","80--84","Female","Incomplete Primary",48.2
"SSP3","Zambia","2020-2025","80--84","Female","Incomplete Primary",47.7
"SSP3","Zambia","2025-2030","80--84","Female","Incomplete Primary",47.7
"SSP3","Zambia","2030-2035","80--84","Female","Incomplete Primary",47.6
"SSP3","Zambia","2035-2040","80--84","Female","Incomplete Primary",47.5
"SSP3","Zambia","2040-2045","80--84","Female","Incomplete Primary",47.5
"SSP3","Zambia","2045-2050","80--84","Female","Incomplete Primary",47.4
"SSP3","Zambia","2050-2055","80--84","Female","Incomplete Primary",47.4
"SSP3","Zambia","2055-2060","80--84","Female","Incomplete Primary",47.4
"SSP3","Zambia","2060-2065","80--84","Female","Incomplete Primary",48.1
"SSP3","Zambia","2065-2070","80--84","Female","Incomplete Primary",48
"SSP3","Zambia","2070-2075","80--84","Female","Incomplete Primary",47.9
"SSP3","Zambia","2015-2020","85--89","Female","Incomplete Primary",32.6
"SSP3","Zambia","2020-2025","85--89","Female","Incomplete Primary",32.5
"SSP3","Zambia","2025-2030","85--89","Female","Incomplete Primary",32.5
"SSP3","Zambia","2030-2035","85--89","Female","Incomplete Primary",32.5
"SSP3","Zambia","2035-2040","85--89","Female","Incomplete Primary",32.5
"SSP3","Zambia","2040-2045","85--89","Female","Incomplete Primary",32.5
"SSP3","Zambia","2045-2050","85--89","Female","Incomplete Primary",32.5
"SSP3","Zambia","2050-2055","85--89","Female","Incomplete Primary",32.5
"SSP3","Zambia","2055-2060","85--89","Female","Incomplete Primary",32.5
"SSP3","Zambia","2060-2065","85--89","Female","Incomplete Primary",32.6
"SSP3","Zambia","2065-2070","85--89","Female","Incomplete Primary",32.6
"SSP3","Zambia","2070-2075","85--89","Female","Incomplete Primary",32.6
"SSP3","Zambia","2015-2020","90--94","Female","Incomplete Primary",19.7
"SSP3","Zambia","2020-2025","90--94","Female","Incomplete Primary",19.7
"SSP3","Zambia","2025-2030","90--94","Female","Incomplete Primary",19.7
"SSP3","Zambia","2030-2035","90--94","Female","Incomplete Primary",19.8
"SSP3","Zambia","2035-2040","90--94","Female","Incomplete Primary",19.8
"SSP3","Zambia","2040-2045","90--94","Female","Incomplete Primary",19.8
"SSP3","Zambia","2045-2050","90--94","Female","Incomplete Primary",19.8
"SSP3","Zambia","2050-2055","90--94","Female","Incomplete Primary",19.8
"SSP3","Zambia","2055-2060","90--94","Female","Incomplete Primary",19.8
"SSP3","Zambia","2060-2065","90--94","Female","Incomplete Primary",19.7
"SSP3","Zambia","2065-2070","90--94","Female","Incomplete Primary",19.7
"SSP3","Zambia","2070-2075","90--94","Female","Incomplete Primary",19.7
"SSP3","Zambia","2015-2020","95--99","Female","Incomplete Primary",10.5
"SSP3","Zambia","2020-2025","95--99","Female","Incomplete Primary",10.6
"SSP3","Zambia","2025-2030","95--99","Female","Incomplete Primary",10.6
"SSP3","Zambia","2030-2035","95--99","Female","Incomplete Primary",10.6
"SSP3","Zambia","2035-2040","95--99","Female","Incomplete Primary",10.6
"SSP3","Zambia","2040-2045","95--99","Female","Incomplete Primary",10.6
"SSP3","Zambia","2045-2050","95--99","Female","Incomplete Primary",10.6
"SSP3","Zambia","2050-2055","95--99","Female","Incomplete Primary",10.6
"SSP3","Zambia","2055-2060","95--99","Female","Incomplete Primary",10.6
"SSP3","Zambia","2060-2065","95--99","Female","Incomplete Primary",10.5
"SSP3","Zambia","2065-2070","95--99","Female","Incomplete Primary",10.5
"SSP3","Zambia","2070-2075","95--99","Female","Incomplete Primary",10.5
"SSP3","Zambia","2015-2020","100+","Female","Incomplete Primary",5.84719810586401
"SSP3","Zambia","2020-2025","100+","Female","Incomplete Primary",5.84719810586401
"SSP3","Zambia","2025-2030","100+","Female","Incomplete Primary",5.84719810586401
"SSP3","Zambia","2030-2035","100+","Female","Incomplete Primary",5.84719810586401
"SSP3","Zambia","2035-2040","100+","Female","Incomplete Primary",5.84719810586401
"SSP3","Zambia","2040-2045","100+","Female","Incomplete Primary",5.84719810586401
"SSP3","Zambia","2045-2050","100+","Female","Incomplete Primary",5.84719810586401
"SSP3","Zambia","2050-2055","100+","Female","Incomplete Primary",5.84719810586401
"SSP3","Zambia","2055-2060","100+","Female","Incomplete Primary",5.84719810586401
"SSP3","Zambia","2060-2065","100+","Female","Incomplete Primary",5.84719810586401
"SSP3","Zambia","2065-2070","100+","Female","Incomplete Primary",5.84719810586401
"SSP3","Zambia","2070-2075","100+","Female","Incomplete Primary",5.84719810586401
"SSP3","Zambia","2015-2020","Newborn","Male","Primary",93.4
"SSP3","Zambia","2020-2025","Newborn","Male","Primary",92.6
"SSP3","Zambia","2025-2030","Newborn","Male","Primary",92.5
"SSP3","Zambia","2030-2035","Newborn","Male","Primary",92.5
"SSP3","Zambia","2035-2040","Newborn","Male","Primary",92.4
"SSP3","Zambia","2040-2045","Newborn","Male","Primary",92.3
"SSP3","Zambia","2045-2050","Newborn","Male","Primary",92.3
"SSP3","Zambia","2050-2055","Newborn","Male","Primary",92.3
"SSP3","Zambia","2055-2060","Newborn","Male","Primary",92.3
"SSP3","Zambia","2060-2065","Newborn","Male","Primary",93.3
"SSP3","Zambia","2065-2070","Newborn","Male","Primary",93.2
"SSP3","Zambia","2070-2075","Newborn","Male","Primary",93.2
"SSP3","Zambia","2015-2020","0--4","Male","Primary",97.9
"SSP3","Zambia","2020-2025","0--4","Male","Primary",97.7
"SSP3","Zambia","2025-2030","0--4","Male","Primary",97.7
"SSP3","Zambia","2030-2035","0--4","Male","Primary",97.7
"SSP3","Zambia","2035-2040","0--4","Male","Primary",97.7
"SSP3","Zambia","2040-2045","0--4","Male","Primary",97.7
"SSP3","Zambia","2045-2050","0--4","Male","Primary",97.7
"SSP3","Zambia","2050-2055","0--4","Male","Primary",97.7
"SSP3","Zambia","2055-2060","0--4","Male","Primary",97.7
"SSP3","Zambia","2060-2065","0--4","Male","Primary",97.8
"SSP3","Zambia","2065-2070","0--4","Male","Primary",97.8
"SSP3","Zambia","2070-2075","0--4","Male","Primary",97.8
"SSP3","Zambia","2015-2020","5--9","Male","Primary",98.9
"SSP3","Zambia","2020-2025","5--9","Male","Primary",98.8
"SSP3","Zambia","2025-2030","5--9","Male","Primary",98.8
"SSP3","Zambia","2030-2035","5--9","Male","Primary",98.8
"SSP3","Zambia","2035-2040","5--9","Male","Primary",98.8
"SSP3","Zambia","2040-2045","5--9","Male","Primary",98.8
"SSP3","Zambia","2045-2050","5--9","Male","Primary",98.8
"SSP3","Zambia","2050-2055","5--9","Male","Primary",98.8
"SSP3","Zambia","2055-2060","5--9","Male","Primary",98.8
"SSP3","Zambia","2060-2065","5--9","Male","Primary",98.9
"SSP3","Zambia","2065-2070","5--9","Male","Primary",98.9
"SSP3","Zambia","2070-2075","5--9","Male","Primary",98.9
"SSP3","Zambia","2015-2020","10--14","Male","Primary",98.9
"SSP3","Zambia","2020-2025","10--14","Male","Primary",98.8
"SSP3","Zambia","2025-2030","10--14","Male","Primary",98.8
"SSP3","Zambia","2030-2035","10--14","Male","Primary",98.7
"SSP3","Zambia","2035-2040","10--14","Male","Primary",98.7
"SSP3","Zambia","2040-2045","10--14","Male","Primary",98.7
"SSP3","Zambia","2045-2050","10--14","Male","Primary",98.7
"SSP3","Zambia","2050-2055","10--14","Male","Primary",98.7
"SSP3","Zambia","2055-2060","10--14","Male","Primary",98.6
"SSP3","Zambia","2060-2065","10--14","Male","Primary",98.9
"SSP3","Zambia","2065-2070","10--14","Male","Primary",98.9
"SSP3","Zambia","2070-2075","10--14","Male","Primary",98.9
"SSP3","Zambia","2015-2020","15--19","Male","Primary",98.3
"SSP3","Zambia","2020-2025","15--19","Male","Primary",98.2
"SSP3","Zambia","2025-2030","15--19","Male","Primary",98.2
"SSP3","Zambia","2030-2035","15--19","Male","Primary",98.2
"SSP3","Zambia","2035-2040","15--19","Male","Primary",98.2
"SSP3","Zambia","2040-2045","15--19","Male","Primary",98.2
"SSP3","Zambia","2045-2050","15--19","Male","Primary",98.2
"SSP3","Zambia","2050-2055","15--19","Male","Primary",98.3
"SSP3","Zambia","2055-2060","15--19","Male","Primary",98.3
"SSP3","Zambia","2060-2065","15--19","Male","Primary",98.2
"SSP3","Zambia","2065-2070","15--19","Male","Primary",98.1
"SSP3","Zambia","2070-2075","15--19","Male","Primary",98.1
"SSP3","Zambia","2015-2020","20--24","Male","Primary",97.6
"SSP3","Zambia","2020-2025","20--24","Male","Primary",97.4
"SSP3","Zambia","2025-2030","20--24","Male","Primary",97.4
"SSP3","Zambia","2030-2035","20--24","Male","Primary",97.4
"SSP3","Zambia","2035-2040","20--24","Male","Primary",97.4
"SSP3","Zambia","2040-2045","20--24","Male","Primary",97.5
"SSP3","Zambia","2045-2050","20--24","Male","Primary",97.5
"SSP3","Zambia","2050-2055","20--24","Male","Primary",97.5
"SSP3","Zambia","2055-2060","20--24","Male","Primary",97.5
"SSP3","Zambia","2060-2065","20--24","Male","Primary",97.5
"SSP3","Zambia","2065-2070","20--24","Male","Primary",97.5
"SSP3","Zambia","2070-2075","20--24","Male","Primary",97.5
"SSP3","Zambia","2015-2020","25--29","Male","Primary",96.8
"SSP3","Zambia","2020-2025","25--29","Male","Primary",96.7
"SSP3","Zambia","2025-2030","25--29","Male","Primary",96.7
"SSP3","Zambia","2030-2035","25--29","Male","Primary",96.7
"SSP3","Zambia","2035-2040","25--29","Male","Primary",96.8
"SSP3","Zambia","2040-2045","25--29","Male","Primary",96.8
"SSP3","Zambia","2045-2050","25--29","Male","Primary",96.8
"SSP3","Zambia","2050-2055","25--29","Male","Primary",96.8
"SSP3","Zambia","2055-2060","25--29","Male","Primary",96.8
"SSP3","Zambia","2060-2065","25--29","Male","Primary",96.8
"SSP3","Zambia","2065-2070","25--29","Male","Primary",96.8
"SSP3","Zambia","2070-2075","25--29","Male","Primary",96.8
"SSP3","Zambia","2015-2020","30--34","Male","Primary",95.6
"SSP3","Zambia","2020-2025","30--34","Male","Primary",95.6
"SSP3","Zambia","2025-2030","30--34","Male","Primary",95.6
"SSP3","Zambia","2030-2035","30--34","Male","Primary",95.6
"SSP3","Zambia","2035-2040","30--34","Male","Primary",95.6
"SSP3","Zambia","2040-2045","30--34","Male","Primary",95.7
"SSP3","Zambia","2045-2050","30--34","Male","Primary",95.7
"SSP3","Zambia","2050-2055","30--34","Male","Primary",95.7
"SSP3","Zambia","2055-2060","30--34","Male","Primary",95.8
"SSP3","Zambia","2060-2065","30--34","Male","Primary",95.6
"SSP3","Zambia","2065-2070","30--34","Male","Primary",95.6
"SSP3","Zambia","2070-2075","30--34","Male","Primary",95.6
"SSP3","Zambia","2015-2020","35--39","Male","Primary",94.4
"SSP3","Zambia","2020-2025","35--39","Male","Primary",94.3
"SSP3","Zambia","2025-2030","35--39","Male","Primary",94.3
"SSP3","Zambia","2030-2035","35--39","Male","Primary",94.4
"SSP3","Zambia","2035-2040","35--39","Male","Primary",94.4
"SSP3","Zambia","2040-2045","35--39","Male","Primary",94.5
"SSP3","Zambia","2045-2050","35--39","Male","Primary",94.5
"SSP3","Zambia","2050-2055","35--39","Male","Primary",94.6
"SSP3","Zambia","2055-2060","35--39","Male","Primary",94.7
"SSP3","Zambia","2060-2065","35--39","Male","Primary",94.4
"SSP3","Zambia","2065-2070","35--39","Male","Primary",94.4
"SSP3","Zambia","2070-2075","35--39","Male","Primary",94.4
"SSP3","Zambia","2015-2020","40--44","Male","Primary",93.7
"SSP3","Zambia","2020-2025","40--44","Male","Primary",93.5
"SSP3","Zambia","2025-2030","40--44","Male","Primary",93.5
"SSP3","Zambia","2030-2035","40--44","Male","Primary",93.6
"SSP3","Zambia","2035-2040","40--44","Male","Primary",93.6
"SSP3","Zambia","2040-2045","40--44","Male","Primary",93.6
"SSP3","Zambia","2045-2050","40--44","Male","Primary",93.7
"SSP3","Zambia","2050-2055","40--44","Male","Primary",93.8
"SSP3","Zambia","2055-2060","40--44","Male","Primary",93.8
"SSP3","Zambia","2060-2065","40--44","Male","Primary",93.7
"SSP3","Zambia","2065-2070","40--44","Male","Primary",93.7
"SSP3","Zambia","2070-2075","40--44","Male","Primary",93.6
"SSP3","Zambia","2015-2020","45--49","Male","Primary",92.7
"SSP3","Zambia","2020-2025","45--49","Male","Primary",92.5
"SSP3","Zambia","2025-2030","45--49","Male","Primary",92.5
"SSP3","Zambia","2030-2035","45--49","Male","Primary",92.5
"SSP3","Zambia","2035-2040","45--49","Male","Primary",92.5
"SSP3","Zambia","2040-2045","45--49","Male","Primary",92.5
"SSP3","Zambia","2045-2050","45--49","Male","Primary",92.6
"SSP3","Zambia","2050-2055","45--49","Male","Primary",92.6
"SSP3","Zambia","2055-2060","45--49","Male","Primary",92.6
"SSP3","Zambia","2060-2065","45--49","Male","Primary",92.7
"SSP3","Zambia","2065-2070","45--49","Male","Primary",92.8
"SSP3","Zambia","2070-2075","45--49","Male","Primary",92.7
"SSP3","Zambia","2015-2020","50--54","Male","Primary",91.7
"SSP3","Zambia","2020-2025","50--54","Male","Primary",91.4
"SSP3","Zambia","2025-2030","50--54","Male","Primary",91.3
"SSP3","Zambia","2030-2035","50--54","Male","Primary",91.3
"SSP3","Zambia","2035-2040","50--54","Male","Primary",91.3
"SSP3","Zambia","2040-2045","50--54","Male","Primary",91.3
"SSP3","Zambia","2045-2050","50--54","Male","Primary",91.3
"SSP3","Zambia","2050-2055","50--54","Male","Primary",91.3
"SSP3","Zambia","2055-2060","50--54","Male","Primary",91.3
"SSP3","Zambia","2060-2065","50--54","Male","Primary",91.7
"SSP3","Zambia","2065-2070","50--54","Male","Primary",91.7
"SSP3","Zambia","2070-2075","50--54","Male","Primary",91.7
"SSP3","Zambia","2015-2020","55--59","Male","Primary",89.8
"SSP3","Zambia","2020-2025","55--59","Male","Primary",89.5
